employee_id,leave_type,start_date,end_date,reason,status,decided_by,decided_at,created_at
613,UNPAID,2025-11-03,2025-11-04,,APPROVED,tariq.lopez@nexuserp.com,2025-10-19 00:00:00,2025-10-09 00:00:00
613,SICK,2025-10-18,2025-10-18,,APPROVED,tariq.lopez@nexuserp.com,2025-10-11 00:00:00,2025-09-13 00:00:00
614,OTHER,2026-06-24,2026-07-01,,APPROVED,adam.roberts@nexuserp.com,2026-06-14 00:00:00,2026-05-28 00:00:00
614,SICK,2026-06-18,2026-06-20,,APPROVED,adam.roberts@nexuserp.com,2026-06-12 00:00:00,2026-05-19 00:00:00
614,SICK,2026-06-15,2026-06-16,,APPROVED,adam.roberts@nexuserp.com,2026-06-02 00:00:00,2026-05-23 00:00:00
615,ANNUAL,2026-08-12,2026-08-15,,APPROVED,amira.muller@nexuserp.com,2026-08-06 00:00:00,2026-07-04 00:00:00
615,ANNUAL,2026-03-02,2026-03-07,,APPROVED,amira.muller@nexuserp.com,2026-02-22 00:00:00,2026-02-03 00:00:00
616,ANNUAL,2025-11-04,2025-11-10,,APPROVED,anthony.lee@nexuserp.com,2025-10-16 00:00:00,2025-10-01 00:00:00
618,ANNUAL,2026-07-29,2026-08-04,,APPROVED,mark.smith@nexuserp.com,2026-07-23 00:00:00,2026-06-25 00:00:00
620,OTHER,2026-05-13,2026-05-21,,APPROVED,mark.smith@nexuserp.com,2026-05-10 00:00:00,2026-04-15 00:00:00
620,ANNUAL,2026-03-07,2026-03-15,,APPROVED,mark.smith@nexuserp.com,2026-02-23 00:00:00,2026-02-12 00:00:00
621,SICK,2025-10-20,2025-10-20,,APPROVED,elena.lee@nexuserp.com,2025-10-08 00:00:00,2025-09-14 00:00:00
622,ANNUAL,2026-02-08,2026-02-14,,APPROVED,rayan.flores@nexuserp.com,2026-02-04 00:00:00,2026-01-18 00:00:00
622,UNPAID,2025-09-07,2025-09-10,,APPROVED,rayan.flores@nexuserp.com,2025-08-22 00:00:00,2025-08-05 00:00:00
623,UNPAID,2026-08-06,2026-08-12,,APPROVED,mark.patel@nexuserp.com,2026-07-25 00:00:00,2026-07-14 00:00:00
623,ANNUAL,2026-05-23,2026-05-27,,APPROVED,mark.patel@nexuserp.com,2026-05-14 00:00:00,2026-04-28 00:00:00
624,ANNUAL,2026-07-12,2026-07-17,,APPROVED,oscar.wang@nexuserp.com,2026-07-05 00:00:00,2026-06-21 00:00:00
625,ANNUAL,2025-12-04,2025-12-06,,APPROVED,tariq.lopez@nexuserp.com,2025-11-25 00:00:00,2025-11-12 00:00:00
626,ANNUAL,2026-08-14,2026-08-18,,APPROVED,paul.khalil@nexuserp.com,2026-07-30 00:00:00,2026-07-13 00:00:00
626,ANNUAL,2025-12-29,2026-01-05,,APPROVED,paul.khalil@nexuserp.com,2025-12-19 00:00:00,2025-12-06 00:00:00
630,SICK,2026-04-14,2026-04-14,,APPROVED,joshua.roberts@nexuserp.com,2026-04-06 00:00:00,2026-03-20 00:00:00
631,ANNUAL,2025-12-23,2025-12-25,,REJECTED,alice.tanaka@nexuserp.com,2025-12-18 00:00:00,2025-12-02 00:00:00
631,ANNUAL,2026-05-30,2026-06-08,,APPROVED,alice.tanaka@nexuserp.com,2026-05-27 00:00:00,2026-05-03 00:00:00
632,ANNUAL,2026-03-10,2026-03-11,,APPROVED,elizabeth.russo@nexuserp.com,2026-02-24 00:00:00,2026-02-11 00:00:00
634,ANNUAL,2026-05-18,2026-05-25,,APPROVED,mei.chen@nexuserp.com,2026-05-15 00:00:00,2026-04-25 00:00:00
634,ANNUAL,2026-03-03,2026-03-11,,APPROVED,mei.chen@nexuserp.com,2026-02-22 00:00:00,2026-01-26 00:00:00
634,ANNUAL,2026-09-13,2026-09-16,,APPROVED,mei.chen@nexuserp.com,2026-09-06 00:00:00,2026-08-11 00:00:00
635,ANNUAL,2025-12-25,2026-01-02,,APPROVED,wei.wilson@nexuserp.com,2025-12-07 00:00:00,2025-11-17 00:00:00
638,ANNUAL,2025-10-10,2025-10-17,,APPROVED,hugo.jones@nexuserp.com,2025-09-26 00:00:00,2025-09-03 00:00:00
638,ANNUAL,2026-07-07,2026-07-08,,APPROVED,hugo.jones@nexuserp.com,2026-07-03 00:00:00,2026-06-09 00:00:00
639,ANNUAL,2025-12-29,2026-01-07,,APPROVED,aiko.silva@nexuserp.com,2025-12-25 00:00:00,2025-11-24 00:00:00
639,SICK,2026-02-25,2026-02-27,,APPROVED,aiko.silva@nexuserp.com,2026-02-08 00:00:00,2026-02-02 00:00:00
639,OTHER,2026-01-15,2026-01-19,,APPROVED,aiko.silva@nexuserp.com,2025-12-31 00:00:00,2025-12-18 00:00:00
641,UNPAID,2026-03-19,2026-03-22,,APPROVED,priya.shah@nexuserp.com,2026-03-15 00:00:00,2026-02-18 00:00:00
641,ANNUAL,2026-03-13,2026-03-15,,APPROVED,priya.shah@nexuserp.com,2026-02-22 00:00:00,2026-02-06 00:00:00
643,ANNUAL,2026-04-13,2026-04-21,,APPROVED,mark.chen@nexuserp.com,2026-04-07 00:00:00,2026-03-11 00:00:00
643,ANNUAL,2026-04-29,2026-05-04,,APPROVED,mark.chen@nexuserp.com,2026-04-23 00:00:00,2026-03-27 00:00:00
643,ANNUAL,2026-04-10,2026-04-18,,APPROVED,mark.chen@nexuserp.com,2026-04-06 00:00:00,2026-03-11 00:00:00
645,ANNUAL,2026-01-28,2026-02-05,,APPROVED,felix.murphy@nexuserp.com,2026-01-23 00:00:00,2026-01-06 00:00:00
645,ANNUAL,2026-06-29,2026-07-02,,APPROVED,felix.murphy@nexuserp.com,2026-06-13 00:00:00,2026-06-05 00:00:00
647,SICK,2025-03-08,2025-03-09,,APPROVED,luca.wang@nexuserp.com,2025-02-26 00:00:00,2025-02-12 00:00:00
648,ANNUAL,2025-06-27,2025-07-04,,APPROVED,mark.lee@nexuserp.com,2025-06-11 00:00:00,2025-05-20 00:00:00
650,ANNUAL,2026-02-13,2026-02-21,,APPROVED,nicholas.brown2@nexuserp.com,2026-02-04 00:00:00,2026-01-16 00:00:00
650,ANNUAL,2025-06-06,2025-06-15,,APPROVED,nicholas.brown2@nexuserp.com,2025-06-01 00:00:00,2025-05-16 00:00:00
652,SICK,2025-11-17,2025-11-19,,APPROVED,sharon.muller@nexuserp.com,2025-11-13 00:00:00,2025-10-14 00:00:00
653,OTHER,2026-08-07,2026-08-14,,APPROVED,elizabeth.tanaka2@nexuserp.com,2026-07-25 00:00:00,2026-06-29 00:00:00
653,ANNUAL,2025-11-21,2025-11-22,,APPROVED,elizabeth.tanaka2@nexuserp.com,2025-11-07 00:00:00,2025-10-19 00:00:00
653,OTHER,2026-03-05,2026-03-09,,APPROVED,elizabeth.tanaka2@nexuserp.com,2026-02-27 00:00:00,2026-02-07 00:00:00
655,ANNUAL,2026-03-02,2026-03-04,,APPROVED,jonathan.brown@nexuserp.com,2026-02-18 00:00:00,2026-02-03 00:00:00
656,ANNUAL,2026-06-16,2026-06-17,,APPROVED,steven.robinson@nexuserp.com,2026-06-11 00:00:00,2026-05-25 00:00:00
656,ANNUAL,2026-06-01,2026-06-04,,APPROVED,steven.robinson@nexuserp.com,2026-05-28 00:00:00,2026-04-29 00:00:00
656,ANNUAL,2026-06-11,2026-06-19,,APPROVED,steven.robinson@nexuserp.com,2026-05-25 00:00:00,2026-05-18 00:00:00
659,SICK,2026-02-18,2026-02-20,,APPROVED,priya.mitchell@nexuserp.com,2026-02-07 00:00:00,2026-01-24 00:00:00
661,ANNUAL,2025-11-04,2025-11-13,,APPROVED,hugo.jones@nexuserp.com,2025-10-19 00:00:00,2025-09-30 00:00:00
662,SICK,2026-09-13,2026-09-13,,APPROVED,camille.trabelsi@nexuserp.com,2026-09-07 00:00:00,2026-08-08 00:00:00
663,ANNUAL,2026-05-02,2026-05-06,,APPROVED,lucas.laurent@nexuserp.com,2026-04-19 00:00:00,2026-04-11 00:00:00
663,ANNUAL,2026-02-10,2026-02-14,,APPROVED,lucas.laurent@nexuserp.com,2026-02-04 00:00:00,2026-01-10 00:00:00
664,SICK,2026-09-22,2026-09-22,,APPROVED,hugo.jones@nexuserp.com,2026-09-17 00:00:00,2026-08-29 00:00:00
665,ANNUAL,2025-12-06,2025-12-14,,APPROVED,kevin.hernandez@nexuserp.com,2025-11-25 00:00:00,2025-11-15 00:00:00
665,ANNUAL,2026-04-23,2026-04-24,,APPROVED,kevin.hernandez@nexuserp.com,2026-04-18 00:00:00,2026-03-28 00:00:00
666,ANNUAL,2026-06-30,2026-07-07,,APPROVED,mark.lee@nexuserp.com,2026-06-27 00:00:00,2026-05-31 00:00:00
666,ANNUAL,2026-02-25,2026-03-06,,APPROVED,mark.lee@nexuserp.com,2026-02-19 00:00:00,2026-01-20 00:00:00
666,ANNUAL,2026-08-13,2026-08-21,,APPROVED,mark.lee@nexuserp.com,2026-07-30 00:00:00,2026-07-10 00:00:00
667,ANNUAL,2025-11-14,2025-11-23,,APPROVED,rayan.haddad@nexuserp.com,2025-11-05 00:00:00,2025-10-24 00:00:00
669,ANNUAL,2025-10-08,2025-10-15,,APPROVED,felix.murphy@nexuserp.com,2025-09-24 00:00:00,2025-09-09 00:00:00
671,ANNUAL,2025-11-27,2025-12-04,,APPROVED,hugo.jones@nexuserp.com,2025-11-23 00:00:00,2025-10-26 00:00:00
671,SICK,2026-09-19,2026-09-21,,APPROVED,hugo.jones@nexuserp.com,2026-09-11 00:00:00,2026-08-22 00:00:00
675,ANNUAL,2026-02-21,2026-02-27,,REJECTED,ivan.davis@nexuserp.com,2026-02-18 00:00:00,2026-01-14 00:00:00
675,SICK,2026-08-16,2026-08-16,,APPROVED,ivan.davis@nexuserp.com,2026-08-06 00:00:00,2026-07-13 00:00:00
677,ANNUAL,2026-07-12,2026-07-17,,APPROVED,camille.wang@nexuserp.com,2026-06-26 00:00:00,2026-06-20 00:00:00
679,ANNUAL,2025-11-11,2025-11-16,,APPROVED,michelle.king@nexuserp.com,2025-11-03 00:00:00,2025-10-15 00:00:00
679,ANNUAL,2026-05-07,2026-05-16,,REJECTED,michelle.king@nexuserp.com,2026-04-24 00:00:00,2026-04-11 00:00:00
680,ANNUAL,2026-06-24,2026-06-29,,APPROVED,ashley.park@nexuserp.com,2026-06-15 00:00:00,2026-05-30 00:00:00
680,OTHER,2026-05-27,2026-06-03,,APPROVED,ashley.park@nexuserp.com,2026-05-19 00:00:00,2026-04-26 00:00:00
680,ANNUAL,2026-02-19,2026-02-27,,APPROVED,ashley.park@nexuserp.com,2026-02-03 00:00:00,2026-01-30 00:00:00
680,ANNUAL,2026-10-08,2026-10-15,Family holiday,PENDING,,,2026-09-24 00:00:00
682,ANNUAL,2026-07-08,2026-07-12,,APPROVED,amira.muller@nexuserp.com,2026-06-19 00:00:00,2026-06-11 00:00:00
682,UNPAID,2026-08-05,2026-08-12,,APPROVED,amira.muller@nexuserp.com,2026-07-31 00:00:00,2026-07-01 00:00:00
683,ANNUAL,2025-09-26,2025-10-01,,REJECTED,arjun.wang@nexuserp.com,2025-09-18 00:00:00,2025-08-20 00:00:00
684,UNPAID,2025-05-07,2025-05-16,,REJECTED,alice.tanaka@nexuserp.com,2025-05-04 00:00:00,2025-04-07 00:00:00
684,SICK,2025-06-20,2025-06-22,,APPROVED,alice.tanaka@nexuserp.com,2025-06-05 00:00:00,2025-05-24 00:00:00
686,ANNUAL,2026-01-27,2026-01-31,,APPROVED,jacob.sato@nexuserp.com,2026-01-19 00:00:00,2025-12-24 00:00:00
686,ANNUAL,2026-05-24,2026-06-02,,APPROVED,jacob.sato@nexuserp.com,2026-05-21 00:00:00,2026-04-28 00:00:00
689,OTHER,2025-12-16,2025-12-22,,APPROVED,nancy.singh@nexuserp.com,2025-12-13 00:00:00,2025-11-08 00:00:00
689,ANNUAL,2026-04-20,2026-04-27,,REJECTED,nancy.singh@nexuserp.com,2026-04-08 00:00:00,2026-03-25 00:00:00
690,SICK,2026-03-04,2026-03-04,,APPROVED,adam.roberts@nexuserp.com,2026-02-15 00:00:00,2026-02-08 00:00:00
691,ANNUAL,2026-07-27,2026-08-01,,APPROVED,nour.obrien@nexuserp.com,2026-07-23 00:00:00,2026-06-20 00:00:00
698,SICK,2026-01-16,2026-01-17,,APPROVED,kevin.hernandez@nexuserp.com,2026-01-11 00:00:00,2025-12-11 00:00:00
699,ANNUAL,2025-11-10,2025-11-17,,APPROVED,cynthia.lewis2@nexuserp.com,2025-10-26 00:00:00,2025-10-12 00:00:00
699,ANNUAL,2025-11-24,2025-11-27,,APPROVED,cynthia.lewis2@nexuserp.com,2025-11-14 00:00:00,2025-10-17 00:00:00
699,SICK,2026-01-10,2026-01-10,,APPROVED,cynthia.lewis2@nexuserp.com,2026-01-03 00:00:00,2025-12-10 00:00:00
701,OTHER,2025-01-31,2025-02-06,,APPROVED,eric.adams2@nexuserp.com,2025-01-28 00:00:00,2025-01-02 00:00:00
701,ANNUAL,2025-12-11,2025-12-12,,APPROVED,eric.adams2@nexuserp.com,2025-11-25 00:00:00,2025-11-07 00:00:00
702,ANNUAL,2025-09-22,2025-09-23,,APPROVED,sara.dubois@nexuserp.com,2025-09-12 00:00:00,2025-08-14 00:00:00
702,ANNUAL,2025-10-06,2025-10-11,,APPROVED,sara.dubois@nexuserp.com,2025-10-02 00:00:00,2025-09-10 00:00:00
704,ANNUAL,2026-05-22,2026-05-30,,APPROVED,karen.lee@nexuserp.com,2026-05-14 00:00:00,2026-04-19 00:00:00
704,SICK,2026-06-30,2026-07-02,,APPROVED,karen.lee@nexuserp.com,2026-06-25 00:00:00,2026-05-31 00:00:00
705,ANNUAL,2025-10-19,2025-10-25,,APPROVED,elizabeth.williams3@nexuserp.com,2025-10-04 00:00:00,2025-09-24 00:00:00
707,SICK,2025-10-24,2025-10-25,,APPROVED,andrew.robinson2@nexuserp.com,2025-10-11 00:00:00,2025-09-30 00:00:00
709,SICK,2025-11-29,2025-11-29,,APPROVED,steven.robinson@nexuserp.com,2025-11-17 00:00:00,2025-11-02 00:00:00
709,ANNUAL,2025-11-25,2025-11-27,,APPROVED,steven.robinson@nexuserp.com,2025-11-21 00:00:00,2025-10-28 00:00:00
709,ANNUAL,2026-10-08,2026-10-14,Wedding,PENDING,,,2026-09-22 00:00:00
710,ANNUAL,2026-05-09,2026-05-18,,APPROVED,michelle.king@nexuserp.com,2026-04-22 00:00:00,2026-03-31 00:00:00
712,ANNUAL,2025-12-06,2025-12-09,,APPROVED,alice.tanaka@nexuserp.com,2025-11-20 00:00:00,2025-11-02 00:00:00
712,ANNUAL,2025-12-25,2025-12-31,,APPROVED,alice.tanaka@nexuserp.com,2025-12-10 00:00:00,2025-11-26 00:00:00
714,ANNUAL,2025-11-14,2025-11-23,,APPROVED,amanda.martin2@nexuserp.com,2025-11-01 00:00:00,2025-10-23 00:00:00
715,SICK,2025-11-01,2025-11-02,,APPROVED,sara.dubois@nexuserp.com,2025-10-28 00:00:00,2025-10-04 00:00:00
716,ANNUAL,2026-05-24,2026-05-29,,APPROVED,paul.taylor@nexuserp.com,2026-05-14 00:00:00,2026-04-18 00:00:00
717,ANNUAL,2026-06-08,2026-06-11,,APPROVED,priya.mitchell@nexuserp.com,2026-05-29 00:00:00,2026-05-04 00:00:00
717,ANNUAL,2025-10-01,2025-10-06,,APPROVED,priya.mitchell@nexuserp.com,2025-09-22 00:00:00,2025-08-30 00:00:00
720,ANNUAL,2025-05-29,2025-06-01,,APPROVED,sharon.nielsen2@nexuserp.com,2025-05-23 00:00:00,2025-05-02 00:00:00
721,ANNUAL,2025-10-20,2025-10-23,,APPROVED,susan.muller@nexuserp.com,2025-10-06 00:00:00,2025-09-11 00:00:00
722,SICK,2026-05-19,2026-05-20,,APPROVED,andrew.robinson2@nexuserp.com,2026-05-09 00:00:00,2026-04-18 00:00:00
722,ANNUAL,2025-11-19,2025-11-24,,APPROVED,andrew.robinson2@nexuserp.com,2025-11-07 00:00:00,2025-10-28 00:00:00
723,ANNUAL,2026-03-20,2026-03-25,,APPROVED,priya.shah@nexuserp.com,2026-03-12 00:00:00,2026-02-20 00:00:00
724,ANNUAL,2026-08-01,2026-08-02,,APPROVED,mei.chen@nexuserp.com,2026-07-20 00:00:00,2026-06-28 00:00:00
724,OTHER,2026-06-24,2026-06-29,,APPROVED,mei.chen@nexuserp.com,2026-06-17 00:00:00,2026-05-25 00:00:00
725,SICK,2026-09-06,2026-09-08,,APPROVED,ryan.taylor@nexuserp.com,2026-08-21 00:00:00,2026-08-11 00:00:00
727,ANNUAL,2026-04-23,2026-04-25,,APPROVED,hugo.jones@nexuserp.com,2026-04-14 00:00:00,2026-03-20 00:00:00
727,UNPAID,2026-09-16,2026-09-17,,APPROVED,hugo.jones@nexuserp.com,2026-09-12 00:00:00,2026-08-16 00:00:00
727,ANNUAL,2026-04-08,2026-04-10,,APPROVED,hugo.jones@nexuserp.com,2026-04-02 00:00:00,2026-03-07 00:00:00
728,ANNUAL,2026-01-09,2026-01-18,,APPROVED,mark.smith@nexuserp.com,2026-01-06 00:00:00,2025-12-16 00:00:00
729,ANNUAL,2026-01-11,2026-01-15,,APPROVED,karim.park@nexuserp.com,2026-01-04 00:00:00,2025-12-12 00:00:00
730,SICK,2025-10-12,2025-10-14,,APPROVED,hugo.jones@nexuserp.com,2025-09-24 00:00:00,2025-09-14 00:00:00
731,ANNUAL,2025-12-18,2025-12-22,,APPROVED,james.park@nexuserp.com,2025-12-06 00:00:00,2025-11-11 00:00:00
733,ANNUAL,2026-04-08,2026-04-13,,APPROVED,richard.nguyen@nexuserp.com,2026-03-26 00:00:00,2026-03-09 00:00:00
738,ANNUAL,2026-08-13,2026-08-14,,APPROVED,mark.lee@nexuserp.com,2026-08-09 00:00:00,2026-07-11 00:00:00
738,SICK,2025-12-01,2025-12-01,,REJECTED,mark.lee@nexuserp.com,2025-11-12 00:00:00,2025-10-24 00:00:00
738,ANNUAL,2025-12-28,2025-12-31,,APPROVED,mark.lee@nexuserp.com,2025-12-10 00:00:00,2025-11-26 00:00:00
741,ANNUAL,2025-08-14,2025-08-15,,REJECTED,elizabeth.williams3@nexuserp.com,2025-08-02 00:00:00,2025-07-06 00:00:00
742,ANNUAL,2026-05-26,2026-05-31,,APPROVED,hugo.jones@nexuserp.com,2026-05-13 00:00:00,2026-04-19 00:00:00
742,ANNUAL,2026-04-17,2026-04-23,,APPROVED,hugo.jones@nexuserp.com,2026-04-05 00:00:00,2026-03-23 00:00:00
743,ANNUAL,2026-04-20,2026-04-23,,APPROVED,john.clark@nexuserp.com,2026-04-03 00:00:00,2026-03-21 00:00:00
743,ANNUAL,2026-06-09,2026-06-13,,APPROVED,john.clark@nexuserp.com,2026-05-27 00:00:00,2026-05-11 00:00:00
743,UNPAID,2026-09-12,2026-09-19,,APPROVED,john.clark@nexuserp.com,2026-08-25 00:00:00,2026-08-05 00:00:00
744,UNPAID,2026-09-05,2026-09-14,,APPROVED,nour.adams@nexuserp.com,2026-08-23 00:00:00,2026-07-30 00:00:00
744,ANNUAL,2026-06-22,2026-06-24,,APPROVED,nour.adams@nexuserp.com,2026-06-07 00:00:00,2026-05-16 00:00:00
746,ANNUAL,2025-11-13,2025-11-15,,APPROVED,elizabeth.russo@nexuserp.com,2025-10-26 00:00:00,2025-10-18 00:00:00
746,UNPAID,2026-08-07,2026-08-08,,APPROVED,elizabeth.russo@nexuserp.com,2026-08-01 00:00:00,2026-07-07 00:00:00
747,ANNUAL,2026-06-15,2026-06-23,,APPROVED,amanda.martin2@nexuserp.com,2026-05-27 00:00:00,2026-05-20 00:00:00
752,ANNUAL,2025-07-24,2025-08-02,,APPROVED,nour.obrien@nexuserp.com,2025-07-14 00:00:00,2025-06-26 00:00:00
752,ANNUAL,2025-09-04,2025-09-12,,APPROVED,nour.obrien@nexuserp.com,2025-08-29 00:00:00,2025-08-08 00:00:00
754,SICK,2026-07-25,2026-07-26,,APPROVED,alice.tanaka@nexuserp.com,2026-07-08 00:00:00,2026-06-16 00:00:00
754,ANNUAL,2026-09-15,2026-09-18,,APPROVED,alice.tanaka@nexuserp.com,2026-09-11 00:00:00,2026-08-11 00:00:00
757,OTHER,2026-03-11,2026-03-12,,APPROVED,sarah.thomas@nexuserp.com,2026-03-03 00:00:00,2026-02-14 00:00:00
757,ANNUAL,2026-09-10,2026-09-18,,REJECTED,sarah.thomas@nexuserp.com,2026-08-29 00:00:00,2026-08-11 00:00:00
758,ANNUAL,2026-06-08,2026-06-12,,APPROVED,mark.chen@nexuserp.com,2026-06-03 00:00:00,2026-05-09 00:00:00
760,ANNUAL,2026-01-17,2026-01-18,,APPROVED,kevin.hernandez@nexuserp.com,2025-12-30 00:00:00,2025-12-11 00:00:00
760,UNPAID,2025-11-01,2025-11-04,,REJECTED,kevin.hernandez@nexuserp.com,2025-10-23 00:00:00,2025-09-24 00:00:00
762,ANNUAL,2025-11-14,2025-11-16,,APPROVED,priya.mitchell@nexuserp.com,2025-11-01 00:00:00,2025-10-21 00:00:00
762,ANNUAL,2026-02-08,2026-02-09,,APPROVED,priya.mitchell@nexuserp.com,2026-02-01 00:00:00,2026-01-14 00:00:00
762,ANNUAL,2025-11-09,2025-11-10,,APPROVED,priya.mitchell@nexuserp.com,2025-11-04 00:00:00,2025-10-05 00:00:00
764,ANNUAL,2026-08-13,2026-08-18,,APPROVED,jennifer.rodriguez@nexuserp.com,2026-08-08 00:00:00,2026-07-10 00:00:00
766,ANNUAL,2026-09-10,2026-09-14,,APPROVED,adam.roberts@nexuserp.com,2026-09-06 00:00:00,2026-08-15 00:00:00
769,OTHER,2025-10-29,2025-11-02,,APPROVED,paul.moreau@nexuserp.com,2025-10-12 00:00:00,2025-09-30 00:00:00
769,ANNUAL,2025-11-05,2025-11-09,,APPROVED,paul.moreau@nexuserp.com,2025-10-17 00:00:00,2025-10-01 00:00:00
771,ANNUAL,2025-10-03,2025-10-07,,APPROVED,anthony.lee@nexuserp.com,2025-09-17 00:00:00,2025-09-11 00:00:00
771,SICK,2026-02-09,2026-02-10,,APPROVED,anthony.lee@nexuserp.com,2026-01-27 00:00:00,2026-01-12 00:00:00
772,ANNUAL,2026-06-16,2026-06-18,,REJECTED,arjun.khalil@nexuserp.com,2026-06-12 00:00:00,2026-05-17 00:00:00
772,ANNUAL,2025-10-20,2025-10-25,,APPROVED,arjun.khalil@nexuserp.com,2025-10-03 00:00:00,2025-09-17 00:00:00
780,ANNUAL,2025-06-17,2025-06-20,,APPROVED,aiko.silva@nexuserp.com,2025-05-29 00:00:00,2025-05-22 00:00:00
781,ANNUAL,2026-07-18,2026-07-27,,APPROVED,sandra.dubois@nexuserp.com,2026-07-15 00:00:00,2026-06-28 00:00:00
781,SICK,2025-12-21,2025-12-21,,APPROVED,sandra.dubois@nexuserp.com,2025-12-06 00:00:00,2025-11-18 00:00:00
784,ANNUAL,2026-09-15,2026-09-18,,APPROVED,elizabeth.williams3@nexuserp.com,2026-09-05 00:00:00,2026-08-19 00:00:00
785,ANNUAL,2026-04-10,2026-04-11,,APPROVED,susan.roberts@nexuserp.com,2026-03-29 00:00:00,2026-03-12 00:00:00
786,ANNUAL,2025-10-08,2025-10-09,,APPROVED,elena.lee@nexuserp.com,2025-09-22 00:00:00,2025-09-01 00:00:00
786,ANNUAL,2026-04-21,2026-04-30,,APPROVED,elena.lee@nexuserp.com,2026-04-05 00:00:00,2026-03-24 00:00:00
787,ANNUAL,2026-04-19,2026-04-21,,APPROVED,hugo.jones@nexuserp.com,2026-04-12 00:00:00,2026-03-21 00:00:00
793,ANNUAL,2026-03-07,2026-03-09,,APPROVED,nicholas.smith@nexuserp.com,2026-02-16 00:00:00,2026-02-08 00:00:00
793,OTHER,2026-06-16,2026-06-24,,APPROVED,nicholas.smith@nexuserp.com,2026-06-05 00:00:00,2026-05-10 00:00:00
793,ANNUAL,2026-09-07,2026-09-09,,APPROVED,nicholas.smith@nexuserp.com,2026-09-03 00:00:00,2026-08-18 00:00:00
796,ANNUAL,2025-03-03,2025-03-04,,APPROVED,amira.muller@nexuserp.com,2025-02-23 00:00:00,2025-02-10 00:00:00
797,ANNUAL,2025-10-19,2025-10-25,,APPROVED,karen.oliveira2@nexuserp.com,2025-09-30 00:00:00,2025-09-24 00:00:00
797,ANNUAL,2026-05-02,2026-05-08,,APPROVED,karen.oliveira2@nexuserp.com,2026-04-29 00:00:00,2026-03-24 00:00:00
799,ANNUAL,2025-10-30,2025-11-01,,APPROVED,mark.patel@nexuserp.com,2025-10-17 00:00:00,2025-09-28 00:00:00
799,ANNUAL,2025-10-06,2025-10-09,,APPROVED,mark.patel@nexuserp.com,2025-09-22 00:00:00,2025-09-03 00:00:00
800,ANNUAL,2026-05-28,2026-06-06,,APPROVED,elena.lee@nexuserp.com,2026-05-09 00:00:00,2026-05-03 00:00:00
802,ANNUAL,2026-09-02,2026-09-08,,APPROVED,elizabeth.williams3@nexuserp.com,2026-08-24 00:00:00,2026-07-25 00:00:00
802,ANNUAL,2026-07-10,2026-07-16,,APPROVED,elizabeth.williams3@nexuserp.com,2026-07-02 00:00:00,2026-06-12 00:00:00
803,ANNUAL,2026-04-04,2026-04-13,,APPROVED,mark.patel@nexuserp.com,2026-04-01 00:00:00,2026-02-27 00:00:00
803,ANNUAL,2026-01-04,2026-01-11,,APPROVED,mark.patel@nexuserp.com,2025-12-22 00:00:00,2025-12-01 00:00:00
804,ANNUAL,2025-10-06,2025-10-12,,REJECTED,joshua.roberts@nexuserp.com,2025-10-01 00:00:00,2025-09-15 00:00:00
804,ANNUAL,2026-07-04,2026-07-11,,APPROVED,joshua.roberts@nexuserp.com,2026-06-24 00:00:00,2026-05-27 00:00:00
805,ANNUAL,2025-12-18,2025-12-25,,REJECTED,kevin.obrien@nexuserp.com,2025-12-10 00:00:00,2025-11-10 00:00:00
807,ANNUAL,2026-09-01,2026-09-08,,APPROVED,anthony.lee@nexuserp.com,2026-08-23 00:00:00,2026-07-29 00:00:00
808,ANNUAL,2026-04-28,2026-05-02,,APPROVED,karim.park@nexuserp.com,2026-04-25 00:00:00,2026-03-25 00:00:00
808,ANNUAL,2026-08-13,2026-08-16,,APPROVED,karim.park@nexuserp.com,2026-08-10 00:00:00,2026-07-21 00:00:00
809,ANNUAL,2026-07-16,2026-07-25,,APPROVED,hugo.jones@nexuserp.com,2026-06-27 00:00:00,2026-06-12 00:00:00
811,ANNUAL,2025-11-15,2025-11-16,,APPROVED,hiroshi.scott2@nexuserp.com,2025-11-06 00:00:00,2025-10-07 00:00:00
811,ANNUAL,2025-10-26,2025-11-02,,APPROVED,hiroshi.scott2@nexuserp.com,2025-10-20 00:00:00,2025-10-05 00:00:00
813,ANNUAL,2026-02-19,2026-02-25,,APPROVED,luca.wang@nexuserp.com,2026-02-11 00:00:00,2026-01-26 00:00:00
813,OTHER,2026-08-07,2026-08-13,,REJECTED,luca.wang@nexuserp.com,2026-07-30 00:00:00,2026-07-08 00:00:00
813,ANNUAL,2026-02-03,2026-02-05,,REJECTED,luca.wang@nexuserp.com,2026-01-22 00:00:00,2025-12-29 00:00:00
815,ANNUAL,2026-07-28,2026-08-02,,APPROVED,hugo.jones@nexuserp.com,2026-07-17 00:00:00,2026-06-25 00:00:00
816,OTHER,2025-12-08,2025-12-13,,APPROVED,oscar.kim@nexuserp.com,2025-11-26 00:00:00,2025-11-05 00:00:00
817,ANNUAL,2026-04-15,2026-04-18,,APPROVED,hugo.jones@nexuserp.com,2026-04-07 00:00:00,2026-03-20 00:00:00
817,ANNUAL,2025-12-05,2025-12-08,,APPROVED,hugo.jones@nexuserp.com,2025-12-02 00:00:00,2025-11-02 00:00:00
817,SICK,2026-01-18,2026-01-20,,REJECTED,hugo.jones@nexuserp.com,2026-01-04 00:00:00,2025-12-22 00:00:00
